country,page,last_edit
Albania,Ahmet Dakli,802276196
Albania,Bashkim Dedja,784558743
Albania,Rifat Dedja,804346260
Albania,Sulejman Delvina,789270130
Albania,Ali Derhemi,789270118
Albania,Abdurraman Dibra,789270104
Albania,Izet Dibra,783776831
Albania,Lublin Dilja,789270151
Albania,Abedin Dino,789270106
Albania,Ymer Dishnica,789270044
Albania,Abdyl Dylaveri,789270835
Albania,Pandeli Evangjeli,790105068
Albania,Qamil Musa Haxhi Feza,789270132
Albania,Omer Fortuzi,789270140
Albania,Myqerem Fuga,764651177
Albania,Sami Gjebero,789270051
Albania,Skënder Gjinushi,755220895
Albania,Sokol Gjoka,789269966
Albania,Petro Goga,805025020
Albania,Zyber Hallulli,784148872
Albania,Teodor Heba,789270153
Albania,Hysen Hostopalli,540997313
Albania,Avdullah Hoti,443634517
Albania,Javer Hurshiti,394581557
Albania,Behexhed Hydi,800597956
Albania,Nesip Ibrahimi,787920862
Albania,Rexhep Jella,764504709
Albania,Dhimitër Kacimbra,724379743
Albania,Besiana Kadare,789270434
Albania,Peço Kagjini,789270551
Albania,Mehmed Kalakula,719871255
Albania,Rasim Kalakula,744274019
Albania,Alfred Karamuço,789270171
Albania,Qemal Karosmani,792684433
Albania,Mihal Kasso,791225701
Albania,Isuf Keçi,799802367
Albania,Xhemal Kondi,789270569
Albania,Kostaq Kota,770031699
Albania,Artur Kuko,763038683
Albania,Nikollë Lesi,804654525
Albania,Eqrem Libohova,776997584
Albania,Servet Libohova,774277095
Albania,Ismail Lleshi,789270565
Albania,Sabit Lulo,789270538
Albania,Tomor Malasi,748847385
Albania,Ali Manaj,789270209
Albania,Ndue Marashi,789270447
Albania,Shkelqim Meta,789270559
Albania,Jashar Mezenxhiu,802437849
Albania,Hysni Milloshi,771170645
Albania,Paskal Milo,747588457
Albania,Hajdar Muneka,802444412
Albania,Besnik Mustafaj,756880750
Albania,Xhemal Naipi,789270489
Albania,Nard Ndoka,789270437
Albania,Mustafa Bëssj Ndroqi,789270176
Albania,Abedin Nepravishta,785966439
Albania,Adrian Neritani,789514693
Albania,Fadil Paçrami,718037112
Albania,Niko Peleshi,789270195
Albania,Servet Pëllumbi,789270563
Albania,Alfred Peza,789270207
Albania,Sabri Pilkati,789270198
Albania,Galip Ramadhi,792117312
Albania,Iljaz Reka,747637065
Albania,Alush Saraçi,789270525
Albania,Ymer Saraçi,789270419
Albania,Kasem Sejdini,718570312
Albania,Qazim Sejdini,766126315
Albania,Shaqir Vukaj,789270444
Albania,Behar Shtylla,789270430
Albania,Ibrahim Sina,789270388
Albania,Eqerem Spahia,789270481
Albania,Kreshnik Spahiu,789270555
Albania,Simon Stefani,802672368
Albania,Mehmet Tahsini,802444083
Albania,Edmond Temelko,797183093
Albania,Menduh Thaçi,722858228
Albania,Fuat Toptani,775992309
Albania,Llazar Treska,802446449
Albania,Ylli Vesel Shehu,712006120
Albania,Rustem Ymeri,788180507
Albania,Xhezair Zaganjori,806198002
Albania,Arjan Zaimi,790216379
Albania,Vilson Ahmeti,791318611
Albania,Safet Zhulali,802961482
Albania,Leandro Zoto,765106664
Albania,Nexhat Agolli,710180996
Albania,Ali Aliu,789270575
Albania,Ylli Asllani,793994990
Albania,Azis Tahir Ajdonati,762110105
Albania,Bislim Bajgora,789270600
Albania,Bardhok Biba,802437876
Albania,Refo Çapari,787000827
Albania,Neritan Ceka,718627283
Albania,Hysni Curri,802437768
Albania,Ibrahim Dalliu,795643909
Albania,Niazi Demi,786981321
Albania,Fuat Dibra,789270644
Albania,Bujar Dida,738972939
Albania,Ahmed Dino,789270606
Albania,Rasih Dino,644399375
Albania,Nexhip Draga,747588488
Albania,Abas Ermenji,782427369
Albania,Sabri Godo,786728572
Albania,Aćif Hadžiahmetović,742544909
Albania,Albulena Haxhiu,802444386
Albania,High Council of Regency,746687347
Albania,Spiridon Kacarosi,747612892
Albania,Ali Këlcyra,784902264
Albania,Elez Koçi,745786836
Albania,Shahin Kolonja,789270633
Albania,Glauk Konjufca,765323312
Albania,Kryeziu Brothers,773016530
Albania,List of Albanian politicians,802444420
Albania,Luiza Xhuvani,788272423
Albania,Gjon Markagjoni,761911357
Albania,Thoma Orollogaj,803573135
Albania,Bedri Pejani,802437923
Albania,Pertef Pogoni,789270634
Albania,Ymer Prizreni,739159083
Albania,Chatin Sarachi,724621036
Albania,Ali Pasha of Gusinje,782329312
Albania,Tahir Veliu,802437937
Albania,Visarion Xhuvani,785742807
Albania,Visar Ymeri,780207199
Albania,Xhelal Pasha Zogolli,746764434
Algeria,Nouria Benghabrit-Remaoun,802519267
Algeria,Nadia Boubeghla,799959233
Algeria,Fatiha Boudiaf,721981996
Algeria,Zahra Dardouri,796608168
Algeria,Zohra Drif,806013558
Algeria,Houda-Imane Faraoun,796627766
Algeria,Naima Farhi,803016375
Algeria,Farida Haddouche,800042876
Algeria,Louisa Hanoune,766231159
Algeria,Fatima Zohra Karadja,747481177
Algeria,Mounia Meslem,789446799
Algeria,Lalla Fatma N'Soumer,788458570
Algeria,Nouara Saadia,708060571
Algeria,Khalida Toumi,802441492
Algeria,Zuhur Wanasi,803291657
Algeria,Nouria Yamina Zerhouni,796300546
Algeria,Leila Zerrougui,795485624
Algeria,Ferhat Abbas,796666436
Algeria,Hocine Aït Ahmed,788299558
Algeria,Mohamed Seghir Boushaki,770282657
Algeria,Lyès Deriche,793167978
Algeria,Mohamed Deriche,804073508
Algeria,Abderrahmane Farès,788010268
Algeria,Krim Belkacem,802574873
Algeria,Ferhat Mehenni,796315940
Algeria,Kasdi Merbah,795485627
Algeria,Omar Oussedik,801466524
Algeria,Ahmed Ouyahia,771832169
Algeria,Abane Ramdane,766231165
Algeria,Saïd Sadi,746646095
Algeria,Liamine Zéroual,805618028
Algeria,Emir Abdelkader,788827246
Algeria,Cheikh Mokrani,805107344
Algeria,Mohamed Boudia,757615880
Algeria,Mohamed Boudiaf,779427583
Algeria,Ali Boumendjel,713203530
Algeria,Abdelkader Hachani,785156476
Algeria,Mohamed Khider,805484867
Algeria,Ahmed Bey ben Mohamed Chérif,779427849
Algeria,Ibrahim Bey,766079623
Algeria,"List of beys of Constantine, Algeria",787911144
Algeria,List of Ottoman governors of Algiers,797474291
Algeria,Hayreddin Barbarossa,804871585
Algeria,Chara Bachir,789017952
Algeria,Kara Baya,779427783
Algeria,Hammi Larouissi,793588934
Algeria,Draoui Mohamed,798667851
Algeria,Boudina Mostefa,793718332
Algeria,President of Algeria,801180489
Algeria,Ahmed Ben Bella,740440784
Algeria,Chadli Bendjedid,800726457
Algeria,Abdelmalek Benhabyles,805427697
Algeria,Benyoucef Benkhedda,782192657
Algeria,Houari Boumédiène,740706219
Algeria,Abdelaziz Bouteflika,797037799
Algeria,Ali Kafi,705910185
Algeria,Template:AlgerianPres,803965612
Algeria,Template:Algeria-politician-stub,782105275
Algeria,Template:Algeria-diplomat-stub,707427823
Algeria,Amar Abba,767405413
Algeria,Mohamed Ben Ahmed Abdelghani,800725058
Algeria,Belaid Abdessalam,796945473
Algeria,Abdennour Abrous,804372706
Algeria,Ahmed Attaf,788748788
Algeria,Ahmed Benbitour,780658360
Algeria,Mourad Benmehidi,794381535
Algeria,Lakhdar Ben Tobbal,796600973
Algeria,Rabah Bitat,797986413
Algeria,Abdeslam Bouchouareb,772651059
Algeria,Abderrachid Boukerzaza,799017231
Algeria,Abdelhafid Boussouf,791039747
Algeria,Abdelhamid Brahimi,778326830
Algeria,Mahmoud Cherif,800725950
Algeria,Jacques Chevallier,746936441
Algeria,Saad Dahlab,791312936
Algeria,Abdallah Djaballah,791295370
Algeria,Said Djinnit,804142444
Algeria,Ahmed Djoghlaf,722113361
Algeria,Karim Djoudi,714164147
Algeria,Amar Ghoul,764203869
Algeria,Sid Ahmed Ghozali,780680919
Algeria,Salah Goudjil,774806785
Algeria,Smail Hamdani,788018992
Algeria,Mouloud Hamrouche,757817902
Algeria,Ali Haroun,799290487
Algeria,Mouloud Kacem Naît Belkacem,755092305
Algeria,Rabeh Kebir,721935284
Algeria,Lamine Khene,796388361
Algeria,Maurice Laban,804696553
Algeria,Ramtane Lamamra,712810569
Algeria,List of mayors of Algiers,796386574
Algeria,List of mayors of Oran,708980561
Algeria,Ahmed Tewfik El Madani,804905610
Algeria,Redha Malek,780665054
Algeria,Mourad Medelci,567620838
Algeria,Djilali Mehri,544347736
Algeria,Mahfoud Nahnah,665948270
Algeria,Ali Fawzi Rebaine,791732995
Algeria,Abdelmalek Sellal,739114957
Algeria,Mokdad Sifi,801607196
Algeria,Bouguerra Soltani,799959652
Algeria,Mustapha Stambouli,796929637
Algeria,Abdelmadjid Tebboune,686269631
Algeria,Abdelhamid Temmar,784420611
Algeria,Tahar Touati,776925770
Algeria,Mhamed Yazid,794404263
Algeria,Yazid Zerhouni,776740910
Algeria,Bakhti Belaïb,794692299
Algeria,Mohamed Belouizdad,793698226
Algeria,Benaouda Hadj Hacène Bachterzi,787988818
Algeria,Abderrahmane Benkhalfa,803753209
Algeria,Boualem Bessaïh,797172347
Algeria,Said Boualam,805031745
Algeria,Lakhdar Brahimi,805238950
Algeria,Mohamed Salah Dembri,787008529
Algeria,Fatiha Serour,804899320
Algeria,Mohamed Khemisti,771190539
Algeria,Azzedine Mihoubi,806049084
Algeria,Mohammed Saleh Bendjelloul,792015412
United States,List of African-American Republicans,803076089
United States,List of American professional sports figures who held elective office,763016935
United States,List of United States political appointments across party lines,786507820
United States,List of assassinated American politicians,804756849
United States,"List of Hillary Clinton presidential campaign political endorsements, 2016",800159275
United States,List of chairpersons of the College Republicans,796321986
United States,List of American federal politicians convicted of crimes,798917443
United States,List of American state and local politicians convicted of crimes,788278977
United States,List of foreign-born United States politicians,805326323
United States,List of minority governors and lieutenant governors in the United States,800638438
United States,List of Italian-American politicians by state,798803407
United States,List of the first LGBT holders of political offices in the United States,806288612
United States,List of Asian Pacific American Democrats,806265292
United States,List of Jewish American politicians,747720470
United States,List of Latino Democrats,791704982
United States,List of Latino Republicans,796407786
United States,List of United States politicians with doctorates,766231134
United States,"Politics of Dayton, Ohio",797399413
United States,Political appointments by Donald Trump,796669862
United States,List of richest American politicians,713635313
United States,List of politicians affiliated with the Tea Party movement,806285660
United States,United States Attorneys appointed by Donald Trump,805802544
United States,List of United States politicians who have acknowledged cannabis use,749469278
United States,Template:Lists of US Presidents and Vice Presidents,788254131
United States,Political boss,760143034
United States,A. A. Ames,805855642
United States,John Moran Bailey,711888752
United States,Charles R. Brayton,790492126
United States,William Bulger,795143032
United States,Thomas C. Campbell,791429003
United States,E. H. Crump,777119810
United States,James Michael Curley,797149477
United States,Tom Dennison (political boss),797291537
United States,Mark Hanna,800144885
United States,Sylvanus Lowry,800299837
United States,Kent Kane Parrot,800400804
United States,Tom Pendergast,782491016
United States,Michael Podhorzer,804018714
United States,Thomas Rhea,789215364
United States,Soapy Smith,803109508
United States,John Henry Whallen,804582401
United States,Thomas Boylston Adams (1910–1997),798165504
United States,J. Edward Addicks,801851532
United States,Rushern Baker IV,803772608
United States,Marion Christopher Barry,798060366
United States,Jocelyn Benson,733895312
United States,Hal Bidlack,780162625
United States,Susan Bitter Smith,772683503
United States,Greg Brannon,798343125
United States,Mark E. Clayton,803763734
United States,Jack Davis (industrialist),806165568
United States,Sho Dozono,798306105
United States,Bill Evans (politician),805955059
United States,Judy Feder,802519489
United States,Fighting Dems,738628835
United States,Jim Gilchrist,801532221
United States,Melissa Helmbrecht,743537215
United States,Ben C. Henley,789943338
United States,Doug Hoffman,798895703
United States,Craig Huey,804757304
United States,Greg Hyatt,804057284
United States,Jack Kevorkian,772567736
United States,George Landrith,784404386
United States,Donald Jeffrey Large,803265175
United States,Ed Martin (Missouri politician),802943414
United States,Caren Merrick,798665641
United States,Patrick Miles Jr.,801885694
United States,Henry A. Moehlenpah,779483460
United States,Ernest Morrell,804968910
United States,Sheffield Nelson,750924529
United States,Mark M. Noble,760109296
United States,Boyd Petersen,800957254
United States,Joel Pollak,794589646
United States,Gabriel Rothblatt,747758944
United States,Herbert Charles Sanborn,801880072
United States,Chris Simcox,788533743
United States,Levi Tillemann,795508654
United States,Wallace Townsend,801246654
United States,Doug Wead,804752771
United States,Patty Wetterling,805130443
United States,J. Steven Griles,746818554
United States,John Hicklin Hall,802032634
United States,John Korsmo,790929395
United States,"William P. MacCracken, Jr.",799748512
United States,David Safavian,804038363
United States,List of United States political families,798377311
United States,Template:United States presidential family political lines,805815665
United States,Adams political family,470173494
United States,Arnold family,797136951
United States,Barbour family,793042940
United States,Bayard family,766870659
United States,Beecher family,794389935
United States,Biden family,804545909
United States,Boren family,761403440
United States,Breckinridge family,791866288
United States,Bush family,801104860
United States,Butler-Belmont family,799286396
United States,Cabot family,797990810
United States,Cannon family,794581658
United States,Carnahan family,794682497
United States,Celebrezze family,799223779
United States,Chase family,784552501
United States,Claiborne-Dallas-Boggs family,802242737
United States,Claybourn – Claiborne – Clayborn family,804931631
United States,Clayton family,781191973
United States,Clinton family,804791599
United States,Richard Cocke,767099817
United States,Crowninshield family,772447886
United States,Cuomo family,771208266
United States,Daley family,805834344
United States,Davis political family,784689730
United States,Delano family,767010739
United States,Driggs family,764308890
United States,Dudley–Winthrop family,775611464
United States,Edwards–Lincoln–Porter family,803774116
United States,The Family (Arkansas politics),806156996
United States,Felt family,502721672
United States,Fendall family,805016377
United States,First Family of the United States,803346570
United States,Fish family,798341059
United States,Ford family (Memphis),790752591
United States,Frelinghuysen family,777094923
United States,Goelet family,805212999
United States,Hamilton family,799028568
United States,Harrison family of Virginia,795733384
United States,Heard-Hawes family,768192129
United States,Hiester family,804746568
United States,Houghton family,758563559
United States,Howe family (United States politicians),804428049
United States,Huntington family,805103271
United States,Jackson family of West Virginia,738199614
United States,Kennedy family,798258646
United States,Kidder family,800785078
United States,Kimball–Snow–Woolley family,805382909
United States,King political family,720356154
United States,Koch family,720356159
United States,La Follette family,747982481
United States,Landrieu family,806027450
United States,Lee family,774389738
United States,Lee–Hamblin family,723572293
United States,Lincoln family,806157002
United States,Lodge family,755758078
United States,Longworth family,806137279
United States,Ludington family,802859459
United States,Mason family,780131016
United States,Matheson family,794682505
United States,McCormick family,805717977
United States,Middleton-Rutledge-Pinckney family,712812632
United States,Muhlenberg family,805409467
United States,Family of Barack Obama,761413282
United States,O'Carroll,744097921
United States,Otis family,804887590
United States,Pratt family,799414334
United States,Romney family,790080674
United States,Quincy political family,806127336
United States,Read family of Delaware,651856758
United States,Richards–Young family,805211553
United States,Rockefeller family,805480792
United States,Rodney family of Delaware,708366500
United States,Roosevelt family,805016712
United States,Russell family (American political family),806157006
United States,Saltonstall family,550953646
United States,Saunders family,777936571
United States,Schuyler family,803341014
United States,Scranton family,805827465
United States,Seymour-Conkling family,761415640
United States,Smoot–Rowlett family,737278861
United States,South–Cockrell–Hargis family,747317075
United States,Steuart family,712578434
United States,Stevenson family,788471046
United States,Symington family (United States),776966683
United States,Taft family,767999364
United States,Thayer family,800750042
United States,William Thornton (immigrant),803300682
United States,Family of Donald Trump,805352961
United States,Trump family,801050452
United States,Udall family,800871691
United States,Van Cortlandt family,795731514
United States,Van Rensselaer (family),806154614
United States,Washburn family,792517818
United States,Waterman family,751647695
United States,Weld family,774810780
United States,Wells–Bennett–Grant family,796300514
United States,Wentworth family,806098054
United States,Whitehill–Wise family,791815119
United States,Whitfield family of the United States,805314310
United States,Woodworth political family,793509733
United States,Wyllys–Haynes family,783072997
United States,Joshua Barton,794580760
United States,David C. Broderick,793780837
United States,Jonathan Cilley,756170846
United States,Henry Wharton Conway,718734451
United States,Edward Gilbert,762380926
United States,Button Gwinnett,805936980
United States,Alexander Hamilton,755782930
United States,William A. Lake,805132499
United States,Charles Lucas (Missouri),804599753
United States,Armistead Thomson Mason,804950843
United States,Spencer Darwin Pettis,804946771
United States,Richard Dobbs Spaight,798682635
United States,Robert Brank Vance,777572827
United States,George A. Waggaman,800443919
United States,Office-holders of the United States,783165483
United States,Lee C. White,798611065
United States,Greg Abbott,763883951
United States,Eliseo Alcon,798937177
United States,Arthur W. Aleshire,805092837
United States,Michela Alioto-Pier,739780229
United States,James A. Beaver,806003157
United States,James Henderson Berry,802034491
United States,Anita Lee Blair,798274511
United States,Kit Bond,792301200
United States,"Tom J. Bordonaro, Jr.",804602761
United States,"Thomas ""Bud"" Brady",787014919
United States,William H. Brawley,793909337
United States,Christopher Augustine Buckley,801002772
United States,Bobby Carter,799646889
United States,Ronald D. Castille,752768319
United States,Max Cleland,747982801
United States,Tony Coelho,768203069
United States,B. T. Collins,720164068
United States,John F. Collins,788945328
United States,Kristen Cox,744696341
United States,Frank M. Dixon,797307861
United States,Bob Dole,722771593
United States,Tammy Duckworth,790710255
United States,Matthew A. Dunn,772068379
United States,John Porter East,699520934
United States,Brooke Ellison,795649853
United States,Lucius Fairchild,805863876
United States,Francis Fessenden,803755839
United States,James G. Field,799284067
United States,Elijah Gates,780723400
United States,Thomas Gore,753684222
United States,Chuck Graham,801932716
United States,George Greer,801038355
United States,Cyrus Habib,801482128
United States,John H. Hager,786110207
United States,David B. Henderson,804861266
United States,Frederick W. M. Holliday,798856013
United States,Stephen Hopkins (politician),799081064
United States,Daniel Inouye,803933397
United States,Daniel Johnson (naval officer),800275688
United States,Micah Kellner,764146217
United States,Bob Kerrey,790562453
United States,Rusty Kidd,784564722
United States,Sam Kooiker,804734033
United States,John Kostuck,797972524
United States,John Kriesel,764793602
United States,James Langevin,738357014
United States,Patrick Leahy,805939148
United States,Walter Lee (Louisiana politician),744365456
United States,George Nelson Lester,800991757
United States,Charley Lockhart,806176639
United States,Steve Lonegan,734527671
United States,Robert Mahoney,803955866
United States,Vincent A. Marchiselli,805943230
United States,Brian Mast,803324217
United States,John McCain,790555177
